sku_id,product_name,category,supplier,current_stock,unit_cost,daily_demand_avg,daily_demand_std,lead_time_days,open_purchase_orders,units_on_order,historical_demand_30d,historical_demand_90d,last_restock_date
SKU-00576,Gluten-Free Granola 532,Grocery & Consumables,Evergreen Consumer Goods,224,9.1,10.7,4.93,8,0,0,297,928,2026-07-19
SKU-00577,Slim Fit Leggings 938,Apparel,Evergreen Consumer Goods,164,94.48,6.64,6.3,13,0,0,225,671,2026-08-05
SKU-00578,Rapid Power Bank 892,Electronics,TransGlobal Manufacturing,107,34.54,2.61,0.72,16,0,0,83,242,2026-07-22
SKU-00579,Recycled Whiteboard 114,Office Supplies,Sterling Office Supply,2620,32.37,129.18,24.29,11,3,1512,4215,12673,2026-08-20
SKU-00580,Family Size Granola 314,Grocery & Consumables,Delta Prime Wholesale,5131,2.52,32.76,13.55,6,0,0,1086,3372,2026-06-26
SKU-00581,Replacement Oil Filter 876,Automotive Parts,Union Square Fabricators,173,13.66,10.54,2.08,9,0,0,316,968,2026-08-08
SKU-00582,Thermal Polo 632,Apparel,Evergreen Consumer Goods,19,82.6,5.25,1.94,7,0,0,162,469,2026-08-31
SKU-00583,Precision Safety Goggles 424,Industrial Supplies,Ironclad Industrial Supply,909,35.18,24.95,13.36,22,0,0,672,2032,2026-07-27
SKU-00584,Silicone Mixing Bowl Set 645,Home & Kitchen,Clearwater Home Goods,1184,130.87,26.61,14.0,26,0,0,853,2612,2026-07-31
SKU-00585,Standard Respirator Mask 955,Industrial Supplies,TransGlobal Manufacturing,121,28.32,6.32,4.84,24,0,0,179,543,2026-07-23
SKU-00586,Ceramic Oil Filter 905,Automotive Parts,Ironclad Industrial Supply,4195,338.93,29.01,13.55,34,0,0,1024,2809,2026-06-08
SKU-00587,Collectible Model Kit 912,Toys & Games,Pacific Rim Sourcing,195,6.22,6.56,3.3,29,1,322,198,593,2026-08-26
SKU-00588,Retractable Binder Clips 950,Office Supplies,Sterling Office Supply,8,3.08,6.13,2.14,13,2,106,191,577,2026-08-31
SKU-00589,Herbal Body Wash 289,Health & Beauty,Meridian Distribution Co.,788,11.15,18.48,11.98,9,0,0,500,1657,2026-07-25
SKU-00590,Classic Fit Hoodie 229,Apparel,Evergreen Consumer Goods,142,55.39,3.18,2.46,16,1,53,99,284,2026-07-22
SKU-00591,Fleece T-Shirt 511,Apparel,BlueHarbor Trading,102,83.99,3.13,0.73,25,3,103,99,310,2026-08-22
SKU-00592,Men's Beanie 689,Apparel,Evergreen Consumer Goods,196,32.66,10.02,3.94,12,0,0,277,868,2026-07-25
SKU-00593,Adjustable Sticky Notes 735,Office Supplies,Meridian Distribution Co.,77,9.02,2.9,0.63,13,0,0,84,255,2026-08-02
SKU-00594,Universal Battery 226,Automotive Parts,Ironclad Industrial Supply,594,16.18,32.12,33.97,9,0,0,1062,3062,2026-08-02
SKU-00595,Non-Stick Food Container 284,Home & Kitchen,TransGlobal Manufacturing,6744,14.9,29.19,8.05,24,0,0,850,2528,2026-04-20
SKU-00596,Ergonomic Sticky Notes 452,Office Supplies,Sterling Office Supply,150,30.98,8.71,3.02,13,0,0,265,805,2026-08-13
SKU-00597,Ceramic Wiper Blades 334,Automotive Parts,Redline Auto Parts Ltd.,54,62.93,1.95,0.28,13,0,0,57,166,2026-08-07
SKU-00598,Insulated Mixing Bowl Set 727,Home & Kitchen,TransGlobal Manufacturing,36,12.27,3.45,0.29,20,1,58,100,293,2026-08-19
SKU-00599,All-Weather Battery 743,Automotive Parts,Ironclad Industrial Supply,98,23.36,14.4,7.91,9,1,227,413,1144,2026-08-26
SKU-00600,Collapsible Cookie Sheet 531,Home & Kitchen,Clearwater Home Goods,1577,85.3,94.44,19.83,7,0,0,2649,7872,2026-07-30
SKU-00601,Lightweight Resistance Bands 591,Sporting Goods,Coastal Sports & Outdoor,11130,156.71,62.64,10.6,14,0,0,1930,5774,2026-07-14
SKU-00602,Rapid Power Bank 163,Electronics,Summit Logistics Partners,493,24.08,3.6,3.95,11,0,0,110,332,2026-06-16
SKU-00603,Rapid Webcam 592,Electronics,Summit Logistics Partners,5,53.58,5.14,2.72,13,1,105,159,458,2026-09-02
SKU-00604,Collectible Board Game 468,Toys & Games,Anchor Point Toys Inc.,121,7.35,9.65,1.19,15,1,223,284,879,2026-08-24
SKU-00605,Portable Webcam 446,Electronics,Pacific Rim Sourcing,314,313.39,7.05,1.37,28,0,0,207,614,2026-08-01
SKU-00606,Extra Virgin Granola 737,Grocery & Consumables,Evergreen Consumer Goods,3975,8.07,23.23,15.62,5,0,0,696,2112,2026-04-27
SKU-00607,Anti-Slip Water Bottle 729,Sporting Goods,Pacific Rim Sourcing,504,199.02,16.43,7.43,23,0,0,469,1535,2026-08-12
SKU-00608,Slim Fit Socks (3-Pack) 176,Apparel,Pacific Rim Sourcing,1395,8.5,36.8,9.47,26,0,0,1161,3211,2026-08-15
SKU-00609,SPF 30 Moisturizer 448,Health & Beauty,Evergreen Consumer Goods,138,4.05,7.19,0.78,8,0,0,210,614,2026-08-16
SKU-00610,Standard Headlight Bulb 697,Automotive Parts,Ironclad Industrial Supply,84,70.94,2.67,0.23,22,0,0,80,242,2026-07-21
SKU-00611,SPF 30 Multivitamin 179,Health & Beauty,Evergreen Consumer Goods,162,5.71,8.23,1.58,39,0,0,250,723,2026-07-24
SKU-00612,Synthetic Floor Mats 700,Automotive Parts,Ironclad Industrial Supply,52,42.26,1.76,0.88,36,0,0,51,157,2026-08-20
SKU-00613,Fair Trade Trail Mix 135,Grocery & Consumables,Delta Prime Wholesale,222,11.97,11.47,1.73,8,1,133,347,1010,2026-08-25
SKU-00614,Classic Fit Beanie 238,Apparel,Pacific Rim Sourcing,497,7.64,27.54,2.64,28,0,0,850,2517,2026-07-28
SKU-00615,Silicone Water Bottle 237,Home & Kitchen,Northgate Wholesale,189,14.36,6.78,2.17,7,0,0,192,576,2026-08-27
SKU-00616,Industrial-Grade Hard Hat 290,Industrial Supplies,TransGlobal Manufacturing,25,88.12,1.14,1.02,61,0,0,29,88,2026-08-29
SKU-00617,USB-C Monitor 110,Electronics,TransGlobal Manufacturing,1471,34.57,9.61,2.63,25,0,0,289,884,2026-06-22
SKU-00618,Ceramic Storage Bin 760,Home & Kitchen,Clearwater Home Goods,1608,85.91,15.32,6.21,6,0,0,419,1329,2026-05-23
SKU-00619,High-Performance Spark Plugs 684,Automotive Parts,Redline Auto Parts Ltd.,131,45.17,3.42,1.6,34,0,0,105,317,2026-07-20
SKU-00620,Compact Cable 593,Electronics,TransGlobal Manufacturing,287,18.17,18.11,5.5,23,0,0,528,1498,2026-07-23
SKU-00621,Standard Extension Cord 503,Industrial Supplies,Ironclad Industrial Supply,1261,35.69,40.23,3.99,12,0,0,1206,3477,2026-07-26
SKU-00622,Silicone Skillet 818,Home & Kitchen,Northgate Wholesale,390,37.96,10.92,4.92,7,0,0,293,878,2026-08-12
SKU-00623,Thermal Hoodie 304,Apparel,Evergreen Consumer Goods,1459,18.2,38.03,11.02,7,0,0,1141,3215,2026-09-02
SKU-00624,Fleece Joggers 249,Apparel,BlueHarbor Trading,130,10.88,4.45,1.16,23,0,0,135,409,2026-08-05
SKU-00625,Premium Floor Mats 828,Automotive Parts,Union Square Fabricators,386,84.7,40.49,26.28,13,0,0,998,3067,2026-08-22
SKU-00626,Organic Sparkling Water 441,Grocery & Consumables,Delta Prime Wholesale,287,1.95,7.94,7.58,18,0,0,243,710,2026-07-25
SKU-00627,Insulated Water Bottle 103,Home & Kitchen,Clearwater Home Goods,1056,16.67,50.12,9.99,32,0,0,1496,4367,2026-08-10
SKU-00628,Mini Action Figure 353,Toys & Games,BlueHarbor Trading,245,7.48,21.52,1.76,19,2,794,640,1937,2026-08-22
SKU-00629,Roasted Tea Bags 361,Grocery & Consumables,Evergreen Consumer Goods,223,2.54,12.76,1.2,13,0,0,382,1189,2026-08-11
SKU-00630,SPF 30 Toothpaste 665,Health & Beauty,Vantage Health Products,274,13.06,10.86,1.62,6,0,0,335,969,2026-07-21
SKU-00631,Sulfate-Free Shampoo 142,Health & Beauty,Evergreen Consumer Goods,1275,8.35,47.14,7.49,9,0,0,1417,4055,2026-07-19
SKU-00632,Adjustable Stapler 521,Office Supplies,Meridian Distribution Co.,453,1.84,15.03,2.74,13,0,0,425,1258,2026-08-06
SKU-00633,Industrial-Grade Respirator Mask 820,Industrial Supplies,TransGlobal Manufacturing,103,123.31,2.43,1.31,22,1,54,74,229,2026-07-30
SKU-00634,Educational Play Tent 240,Toys & Games,Pacific Rim Sourcing,45,46.87,20.89,6.45,20,1,827,646,1989,2026-08-06
SKU-00635,Synthetic Floor Mats 394,Automotive Parts,Union Square Fabricators,1646,277.91,37.77,31.58,9,0,0,1357,3539,2026-09-03
SKU-00636,Mini Art Kit 108,Toys & Games,Pacific Rim Sourcing,736,39.9,17.59,2.87,19,2,331,508,1503,2026-08-17
SKU-00637,Non-Stick Dish Rack 783,Home & Kitchen,Clearwater Home Goods,3901,12.27,22.37,2.81,12,0,0,666,2104,2026-05-20
SKU-00638,Fair Trade Sparkling Water 299,Grocery & Consumables,Golden Valley Foods,12,7.5,10.8,5.59,9,1,153,329,979,2026-09-05
SKU-00639,Mini Play Tent 895,Toys & Games,Pacific Rim Sourcing,15,5.48,9.58,0.96,44,1,808,285,828,2026-07-21
SKU-00640,Vitamin C Face Mask 305,Health & Beauty,Evergreen Consumer Goods,377,26.69,9.46,1.63,14,2,125,278,853,2026-08-21
SKU-00641,Women's Beanie 532,Apparel,BlueHarbor Trading,2506,36.78,105.05,66.59,32,1,2627,2765,9034,2026-07-19
SKU-00642,Single Serve Granola 466,Grocery & Consumables,Golden Valley Foods,497,6.81,11.08,2.11,13,0,0,350,1076,2026-07-20
SKU-00643,Anti-Slip Bike Helmet 742,Sporting Goods,Northgate Wholesale,201,149.16,7.4,0.85,32,0,0,221,683,2026-07-22
SKU-00644,Extra Virgin Trail Mix 604,Grocery & Consumables,Golden Valley Foods,453,14.64,16.29,5.22,9,0,0,470,1494,2026-08-15
SKU-00645,Whole Grain Granola 196,Grocery & Consumables,Evergreen Consumer Goods,223,2.57,13.48,3.92,6,0,0,422,1198,2026-09-08
SKU-00646,Cotton Shorts 569,Apparel,Pacific Rim Sourcing,711,45.72,30.78,12.35,43,0,0,957,2878,2026-09-01
SKU-00647,Unsweetened Protein Bars 102,Grocery & Consumables,Golden Valley Foods,50,1.75,57.61,13.17,3,2,288,1724,5365,2026-09-08
SKU-00648,Advanced Body Wash 952,Health & Beauty,Vantage Health Products,257,7.03,37.28,34.1,6,3,222,1252,3873,2026-09-08
SKU-00649,Interactive Art Kit 677,Toys & Games,Pacific Rim Sourcing,59,28.31,87.45,19.95,21,3,1670,2634,7839,2026-07-27
SKU-00650,Unisex Shorts 550,Apparel,Pacific Rim Sourcing,4331,94.09,111.3,41.56,17,2,3100,3262,9730,2026-07-19
SKU-00651,Hydrating Moisturizer 321,Health & Beauty,Meridian Distribution Co.,11150,45.19,125.38,32.78,4,0,0,3915,11680,2026-05-01
SKU-00652,Rapid Mouse 484,Electronics,Pacific Rim Sourcing,113,33.35,5.56,3.42,24,0,0,196,563,2026-08-23
SKU-00653,Whole Grain Sparkling Water 718,Grocery & Consumables,Evergreen Consumer Goods,2605,2.51,71.89,16.98,39,0,0,2281,7066,2026-08-25
SKU-00654,USB-C Mouse 869,Electronics,Apex Electronics Group,1224,47.44,63.01,30.69,13,0,0,1648,5462,2026-07-30
SKU-00655,Collectible Action Figure 381,Toys & Games,Pacific Rim Sourcing,92,5.3,4.16,0.53,28,2,168,124,389,2026-07-11
SKU-00656,Hydrating Shampoo 283,Health & Beauty,Evergreen Consumer Goods,10,47.41,3.69,0.69,4,0,0,114,343,2026-09-06
SKU-00657,4K Webcam 416,Electronics,Pacific Rim Sourcing,290,278.08,12.61,2.46,42,0,0,388,1147,2026-08-26
SKU-00658,Adjustable Water Bottle 449,Home & Kitchen,Northgate Wholesale,511,13.25,12.67,5.2,6,3,132,374,1090,2026-07-30
SKU-00659,Anti-Aging Multivitamin 757,Health & Beauty,Meridian Distribution Co.,299,16.38,18.67,1.67,4,3,103,558,1755,2026-09-01
SKU-00660,Daily Body Wash 294,Health & Beauty,Vantage Health Products,3018,3.77,140.06,60.57,14,0,0,4078,11797,2026-08-17
SKU-00661,Ergonomic Binder Clips 250,Office Supplies,Meridian Distribution Co.,1078,4.24,36.57,5.13,14,0,0,1101,3357,2026-08-09
SKU-00662,Foldable Basketball 482,Sporting Goods,Northgate Wholesale,94,98.54,2.64,2.11,33,0,0,81,227,2026-08-19
SKU-00663,Non-Stick Utensil Set 773,Home & Kitchen,Clearwater Home Goods,146,55.57,2.41,1.47,9,0,0,63,199,2026-07-19
SKU-00664,Heavy-Duty Paper Shredder 726,Office Supplies,Meridian Distribution Co.,302,34.64,6.88,0.66,42,0,0,201,582,2026-08-06
SKU-00665,Dual-Band Cable 411,Electronics,TransGlobal Manufacturing,142,30.78,5.24,0.55,18,0,0,152,442,2026-08-23
SKU-00666,Compact Power Bank 631,Electronics,Summit Logistics Partners,245,565.57,12.65,1.02,8,0,0,378,1147,2026-08-27
SKU-00667,Fleece Leggings 116,Apparel,BlueHarbor Trading,4777,51.98,129.58,142.09,13,0,0,3425,11392,2026-09-02
SKU-00668,Standard Notebook 844,Office Supplies,Delta Prime Wholesale,283,3.8,7.37,1.21,6,0,0,218,623,2026-09-07
SKU-00669,Standard Air Filter 106,Automotive Parts,Redline Auto Parts Ltd.,48,40.46,2.91,1.48,13,2,33,87,248,2026-07-26
SKU-00670,Wooden Play Tent 437,Toys & Games,Pacific Rim Sourcing,1389,26.28,40.69,16.77,29,0,0,1170,3311,2026-09-02
SKU-00671,Mini RC Car 818,Toys & Games,Pacific Rim Sourcing,151,12.43,4.2,1.2,15,3,106,130,383,2026-08-18
SKU-00672,Organic Sparkling Water 966,Grocery & Consumables,Evergreen Consumer Goods,168,1.55,50.24,16.3,15,1,1401,1522,4653,2026-09-03
SKU-00673,Heavy-Duty File Folders 285,Office Supplies,Sterling Office Supply,2554,23.35,14.26,4.79,11,0,0,400,1183,2026-06-13
SKU-00674,Interactive Puzzle (500pc) 150,Toys & Games,Anchor Point Toys Inc.,1350,12.71,11.5,12.39,22,0,0,287,1002,2026-07-24
SKU-00675,Collectible Card Game 353,Toys & Games,BlueHarbor Trading,70,66.12,2.56,0.36,19,0,0,80,245,2026-09-08
SKU-00676,Collectible Action Figure 830,Toys & Games,Pacific Rim Sourcing,3611,15.16,14.79,15.39,24,0,0,508,1570,2026-04-25
SKU-00677,Premium Desk Organizer 649,Office Supplies,Meridian Distribution Co.,201,7.15,6.39,1.24,5,1,42,189,560,2026-08-10
SKU-00678,Ceramic Air Filter 686,Automotive Parts,Union Square Fabricators,1067,146.84,5.96,1.69,16,0,0,173,495,2026-04-27
SKU-00679,Organic Pasta 556,Grocery & Consumables,Delta Prime Wholesale,566,1.49,15.77,8.79,11,3,325,529,1383,2026-08-20
SKU-00680,Daily Moisturizer 578,Health & Beauty,Vantage Health Products,4986,5.34,29.83,13.12,7,0,0,861,2455,2026-04-24
SKU-00681,Collapsible Utensil Set 978,Home & Kitchen,Northgate Wholesale,845,22.78,20.07,6.89,5,0,0,544,1781,2026-08-09
SKU-00682,Foldable Bike Helmet 630,Sporting Goods,Pacific Rim Sourcing,66,70.11,1.9,0.16,22,0,0,57,171,2026-07-19
SKU-00683,Plush Puzzle (500pc) 657,Toys & Games,Anchor Point Toys Inc.,242,8.61,6.32,1.91,15,1,109,195,592,2026-08-22
SKU-00684,Fleece Beanie 136,Apparel,Pacific Rim Sourcing,406,10.32,2.88,0.61,22,0,0,82,261,2026-06-15
SKU-00685,Adjustable Desk Organizer 225,Office Supplies,Meridian Distribution Co.,2,4.25,3.21,1.64,12,1,70,107,285,2026-08-20
SKU-00686,Unisex Beanie 926,Apparel,Evergreen Consumer Goods,1431,46.13,9.9,4.65,37,0,0,277,806,2026-07-30
SKU-00687,All-Weather Air Filter 972,Automotive Parts,Redline Auto Parts Ltd.,114,42.61,24.39,3.62,12,0,0,736,2095,2026-08-18
SKU-00688,Daily Moisturizer 995,Health & Beauty,Meridian Distribution Co.,230,30.13,10.24,1.27,26,0,0,304,925,2026-08-13
SKU-00689,Standard Floor Mats 813,Automotive Parts,Ironclad Industrial Supply,65,219.55,12.42,1.22,11,1,164,371,1115,2026-08-25
SKU-00690,Heavy-Duty Stapler 539,Office Supplies,Meridian Distribution Co.,2273,1.94,103.1,10.28,9,0,0,3170,9633,2026-07-24
SKU-00691,Standard Hex Bolts (100pk) 343,Industrial Supplies,Union Square Fabricators,409,54.22,2.53,0.63,17,0,0,70,223,2026-06-17
SKU-00692,Glow-in-the-Dark Stuffed Animal 711,Toys & Games,BlueHarbor Trading,459,44.57,17.02,12.46,12,0,0,326,1244,2026-08-18
SKU-00693,Men's Windbreaker 942,Apparel,BlueHarbor Trading,995,69.12,52.26,19.55,40,0,0,1528,4539,2026-08-09
SKU-00694,Unsweetened Pasta 149,Grocery & Consumables,Golden Valley Foods,292,4.24,53.47,6.69,11,0,0,1564,4821,2026-08-24
SKU-00695,Standard Oil Filter 327,Automotive Parts,Redline Auto Parts Ltd.,41,87.12,2.13,0.95,44,0,0,60,177,2026-07-24
SKU-00696,Multi-Pack Label Maker 233,Office Supplies,Sterling Office Supply,218,7.31,9.54,6.23,7,0,0,258,777,2026-09-03
SKU-00697,Junior Camping Chair 656,Sporting Goods,Pacific Rim Sourcing,47,52.29,2.04,0.21,42,1,145,62,182,2026-07-07
SKU-00698,Hydrating Face Mask 367,Health & Beauty,Vantage Health Products,476,4.05,26.42,4.69,35,0,0,783,2290,2026-09-03
SKU-00699,Insulated Utensil Set 636,Home & Kitchen,Clearwater Home Goods,820,94.67,35.82,4.1,17,0,0,1098,3343,2026-09-03
SKU-00700,Impact-Resistant Dumbbell Set 237,Sporting Goods,Pacific Rim Sourcing,1039,11.02,61.79,15.28,16,0,0,1837,5370,2026-07-21
SKU-00701,Women's Polo 576,Apparel,Evergreen Consumer Goods,357,93.14,9.61,4.46,8,0,0,270,805,2026-09-01
SKU-00702,Lightweight Leggings 201,Apparel,Pacific Rim Sourcing,1021,7.13,43.6,40.3,29,0,0,1473,4756,2026-08-25
SKU-00703,Insulated Knife Set 674,Home & Kitchen,TransGlobal Manufacturing,241,43.06,7.02,1.13,53,2,496,211,600,2026-08-22
SKU-00704,Replacement Air Filter 408,Automotive Parts,Ironclad Industrial Supply,1723,96.0,39.1,10.39,13,0,0,1107,3433,2026-08-24
SKU-00705,Lightweight Hiking Backpack 312,Sporting Goods,Pacific Rim Sourcing,137,80.29,4.34,0.44,23,0,0,130,394,2026-07-18
SKU-00706,Vitamin C Moisturizer 652,Health & Beauty,Meridian Distribution Co.,3202,24.13,85.28,44.16,4,1,426,2761,8592,2026-07-25
SKU-00707,USB-C Earbuds 217,Electronics,TransGlobal Manufacturing,1478,254.94,51.41,15.14,28,0,0,1628,4770,2026-08-25
SKU-00708,Wireless Webcam 800,Electronics,Apex Electronics Group,158,35.01,5.79,0.94,38,0,0,164,501,2026-08-23
SKU-00709,Collapsible Storage Bin 933,Home & Kitchen,TransGlobal Manufacturing,168,58.54,5.64,1.29,18,0,0,176,516,2026-08-11
SKU-00710,Adjustable Dumbbell Set 288,Sporting Goods,Coastal Sports & Outdoor,870,8.78,57.56,20.01,12,0,0,1614,4987,2026-09-03
SKU-00711,Roasted Protein Bars 271,Grocery & Consumables,Evergreen Consumer Goods,872,2.61,7.11,5.27,22,0,0,244,763,2026-07-26
SKU-00712,Build-Your-Own Play Tent 584,Toys & Games,Pacific Rim Sourcing,270,8.51,19.15,4.72,20,1,539,565,1729,2026-08-22
SKU-00713,Gluten-Free Rice 189,Grocery & Consumables,Delta Prime Wholesale,6625,17.61,175.55,34.06,5,0,0,5021,15260,2026-07-28
SKU-00714,Foldable Tent (4-Person) 433,Sporting Goods,Pacific Rim Sourcing,589,183.67,14.44,2.49,27,0,0,466,1373,2026-08-31
SKU-00715,Daily Multivitamin 572,Health & Beauty,Evergreen Consumer Goods,420,40.01,3.65,1.23,17,0,0,106,314,2026-06-30
SKU-00716,Mini Board Game 658,Toys & Games,Anchor Point Toys Inc.,49,28.7,3.52,1.24,16,1,102,107,325,2026-08-29
SKU-00717,Premium Notebook 459,Office Supplies,Sterling Office Supply,257,42.63,7.59,1.92,38,0,0,239,689,2026-07-25
SKU-00718,Fragrance-Free Multivitamin 358,Health & Beauty,Vantage Health Products,1694,19.1,53.47,19.65,12,0,0,1513,4671,2026-09-07
SKU-00719,Men's Polo 377,Apparel,BlueHarbor Trading,316,32.27,10.5,6.3,45,0,0,326,981,2026-08-26
SKU-00720,Bluetooth Cable 132,Electronics,Summit Logistics Partners,116,53.57,5.31,3.2,34,3,232,163,479,2026-07-26
SKU-00721,Bamboo Cookie Sheet 962,Home & Kitchen,TransGlobal Manufacturing,67,27.43,4.53,0.75,35,0,0,138,420,2026-08-06
SKU-00722,Reinforced Tent (4-Person) 320,Sporting Goods,Northgate Wholesale,1371,40.85,45.34,14.99,10,0,0,1318,4239,2026-08-16
SKU-00723,Whole Grain Sparkling Water 849,Grocery & Consumables,Delta Prime Wholesale,276,1.58,6.6,1.21,6,0,0,200,594,2026-08-12
SKU-00724,Adjustable Sticky Notes 254,Office Supplies,Sterling Office Supply,15560,2.81,121.19,16.38,12,0,0,3818,11105,2026-05-20
SKU-00725,Galvanized Hard Hat 599,Industrial Supplies,Ironclad Industrial Supply,189,287.93,7.55,4.86,10,0,0,275,754,2026-08-05
SKU-00726,Foldable Jump Rope 148,Sporting Goods,Northgate Wholesale,748,178.27,41.41,15.94,11,0,0,1146,3201,2026-08-06
SKU-00727,Heavy-Duty Battery 594,Automotive Parts,Redline Auto Parts Ltd.,1100,290.59,44.46,36.85,14,0,0,1280,3818,2026-08-08
SKU-00728,Adjustable Water Bottle 597,Home & Kitchen,Northgate Wholesale,699,51.51,67.23,32.19,12,2,814,2185,6548,2026-09-05
SKU-00729,High-Performance Floor Mats 826,Automotive Parts,Ironclad Industrial Supply,1760,12.96,51.96,19.94,13,1,1141,1580,4970,2026-08-31
SKU-00730,Reusable Storage Bin 284,Home & Kitchen,Clearwater Home Goods,33,124.14,4.41,2.21,8,1,45,145,402,2026-09-07
SKU-00731,Noise-Cancelling Charger 334,Electronics,Summit Logistics Partners,2575,531.14,24.46,5.74,6,0,0,717,2180,2026-05-05
SKU-00732,Hydrating Hand Cream 398,Health & Beauty,Vantage Health Products,62,15.2,24.5,3.55,11,1,430,728,2168,2026-09-02
SKU-00733,Thermal Leggings 471,Apparel,BlueHarbor Trading,1198,89.62,43.62,19.2,47,0,0,1386,4318,2026-08-24
SKU-00734,Anti-Slip Basketball 837,Sporting Goods,Northgate Wholesale,1218,81.81,32.99,6.63,5,0,0,929,2921,2026-08-19
SKU-00735,Ceramic Knife Set 894,Home & Kitchen,TransGlobal Manufacturing,3066,51.63,83.55,87.86,43,0,0,2153,7358,2026-07-27
SKU-00736,Adjustable Stapler 992,Office Supplies,Meridian Distribution Co.,3401,35.4,22.68,2.0,24,0,0,671,2092,2026-07-20
SKU-00737,Industrial-Grade Safety Goggles 935,Industrial Supplies,Ironclad Industrial Supply,243,184.9,6.63,1.02,13,0,0,199,599,2026-08-13
SKU-00738,Performance Shorts 514,Apparel,BlueHarbor Trading,501,17.86,20.06,7.15,20,1,550,617,1867,2026-08-30
SKU-00739,Portable Power Bank 616,Electronics,Pacific Rim Sourcing,546,511.96,4.45,0.38,27,0,0,134,418,2026-04-19
SKU-00740,Wooden Board Game 346,Toys & Games,BlueHarbor Trading,60,8.99,3.55,3.31,15,0,0,149,404,2026-09-07
SKU-00741,Ceramic Spark Plugs 345,Automotive Parts,Union Square Fabricators,70,58.97,1.66,0.61,18,0,0,51,144,2026-07-25
SKU-00742,Roasted Tea Bags 589,Grocery & Consumables,Delta Prime Wholesale,402,8.06,11.73,2.13,7,0,0,358,1077,2026-08-09
SKU-00743,Plush Puzzle (500pc) 428,Toys & Games,BlueHarbor Trading,124,55.75,4.86,2.39,31,0,0,134,400,2026-07-08
SKU-00744,Wide-Format Label Maker 233,Office Supplies,Delta Prime Wholesale,1356,10.77,35.37,16.29,19,0,0,975,3013,2026-08-25
SKU-00745,Recycled Sticky Notes 600,Office Supplies,Delta Prime Wholesale,152,2.38,5.93,2.46,37,1,207,180,520,2026-07-27
SKU-00746,Reinforced Cable Ties 763,Industrial Supplies,Ironclad Industrial Supply,352,242.97,14.4,14.19,20,0,0,463,1435,2026-08-08
SKU-00747,Mini Play Tent 970,Toys & Games,Pacific Rim Sourcing,766,34.1,25.04,7.12,32,3,869,783,2263,2026-08-22
SKU-00748,Performance Leggings 201,Apparel,BlueHarbor Trading,39,45.68,2.81,1.06,36,2,174,88,250,2026-07-27
SKU-00749,All-Terrain Basketball 450,Sporting Goods,Pacific Rim Sourcing,32,15.61,1.91,0.3,21,0,0,57,162,2026-08-27
SKU-00750,All-Weather Spark Plugs 648,Automotive Parts,Union Square Fabricators,85,84.58,2.01,0.51,12,0,0,64,193,2026-09-08
SKU-00751,All-Terrain Hiking Backpack 748,Sporting Goods,Northgate Wholesale,399,48.01,51.79,34.25,9,3,882,1813,5625,2026-08-27
SKU-00752,Wooden Play Tent 283,Toys & Games,BlueHarbor Trading,182,33.16,5.06,1.53,14,0,0,159,467,2026-08-31
SKU-00753,Premium Desk Organizer 190,Office Supplies,Meridian Distribution Co.,1493,3.64,20.92,10.77,5,0,0,636,1900,2026-05-25
SKU-00754,Collapsible Knife Set 433,Home & Kitchen,Northgate Wholesale,1499,36.96,50.83,27.77,5,0,0,1627,4575,2026-09-04
SKU-00755,Precision Shop Towels 747,Industrial Supplies,Ironclad Industrial Supply,2904,118.86,29.72,12.59,19,0,0,911,2694,2026-07-12
SKU-00756,Heavy-Duty File Folders 872,Office Supplies,Sterling Office Supply,69,1.14,2.86,1.77,6,0,0,98,270,2026-08-19
SKU-00757,4K Cable 449,Electronics,Pacific Rim Sourcing,944,18.73,5.49,1.35,14,0,0,165,493,2026-04-22
SKU-00758,Sparkling Sparkling Water 665,Grocery & Consumables,Golden Valley Foods,3161,1.54,18.74,3.32,4,0,0,562,1765,2026-04-26
SKU-00759,Whole Grain Pasta 251,Grocery & Consumables,Evergreen Consumer Goods,160,3.5,8.88,3.86,8,1,101,244,712,2026-08-18
SKU-00760,SPF 30 Face Mask 146,Health & Beauty,Meridian Distribution Co.,134,21.72,6.45,2.47,39,0,0,167,536,2026-09-02
SKU-00761,Daily Face Mask 414,Health & Beauty,Vantage Health Products,770,44.8,43.23,14.86,8,0,0,1402,4039,2026-09-04
SKU-00762,Universal Floor Mats 871,Automotive Parts,Union Square Fabricators,367,143.05,31.12,3.59,20,1,777,927,2883,2026-08-07
SKU-00763,Sparkling Rice 719,Grocery & Consumables,Delta Prime Wholesale,18969,10.25,72.56,19.11,36,0,0,2303,6846,2026-07-15
SKU-00764,Thermal Jacket 698,Apparel,Pacific Rim Sourcing,690,39.82,32.06,15.04,25,0,0,982,2803,2026-08-25
SKU-00765,Universal Spark Plugs 429,Automotive Parts,Union Square Fabricators,61,111.31,2.55,1.14,29,0,0,73,211,2026-08-22
SKU-00766,Galvanized Safety Goggles 489,Industrial Supplies,Ironclad Industrial Supply,1716,57.42,10.57,4.07,16,0,0,304,939,2026-05-22
SKU-00767,USB-C Webcam 833,Electronics,Pacific Rim Sourcing,349,55.01,7.77,3.73,31,2,455,236,693,2026-09-03
SKU-00768,Wide-Format Stapler 538,Office Supplies,Meridian Distribution Co.,4608,29.95,104.62,47.23,5,0,0,3144,10066,2026-08-06
